"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","sim_score","stimulus","responses","answer"
"[{""page_index"":0,""viewing_time"":22685}]","22687","instructions","0","22689","0.0-0.0","","","",""
"","5469","similarity_demo","1","29181","0.0-1.0","5","[""img/866.jpg"",""img/868.jpg""]","",""
"[{""page_index"":0,""viewing_time"":7931}]","7931","instructions","2","38113","0.0-2.0","","","",""
"","3323","similarity_demo","3","42451","0.0-3.0","3","[""img/766.jpg"",""img/867.jpg""]","",""
"[{""page_index"":0,""viewing_time"":3957}]","3957","instructions","4","47409","0.0-4.0","","","",""
"[{""page_index"":0,""viewing_time"":31285}]","31286","instructions","5","79700","0.0-5.0","","","",""
"","4695","similarity","6","85430","0.0-6.0-0.0","3","[""img/0868/e0aff734-077f-40dd-9781-74821abd3621.jpg"",""img/0901/233a6948-48eb-4b67-8259-222b916b2322.jpg""]","",""
"","4018","similarity","7","90468","0.0-6.0-1.0","1","[""img/0769/e31b3bd8-efcb-413e-aa8c-75fac2b8f2ac.jpg"",""img/0867/f8159067-056c-41f1-a136-c529fe5e970a.jpg""]","",""
"","2838","similarity","8","94322","0.0-6.0-2.0","5","[""img/0766/f011ef45-fb48-44b8-8224-867ed2ccf786.jpg"",""img/0898/b3290bf9-215b-4b45-b21a-65bdf73f142f.jpg""]","",""
"","4740","similarity","9","100076","0.0-6.0-3.0","3","[""img/0902/eb3e7e71-8ff1-4b88-a6a7-47e2c1ce1683.jpg"",""img/0881/48ed65a5-471f-41af-86ec-3793805c116d.jpg""]","",""
"","4111","similarity","10","105202","0.0-6.0-4.0","6","[""img/0894/bd34223a-2f66-4e16-9d18-193a746b69ff.jpg"",""img/0894/0130a973-d993-41f8-874a-fee23d9ac11f.jpg""]","",""
"","6079","similarity","11","112299","0.0-6.0-5.0","5","[""img/0874/85eb9b8a-c4c6-4e5a-b8e7-363a87a82054.jpg"",""img/0899/ddf96ade-692e-4602-bd22-dedbb46401bc.jpg""]","",""
"","6728","similarity","12","120043","0.0-6.0-6.0","6","[""img/0904/2fd488e9-960f-41f7-8a44-33375f7d5051.jpg"",""img/0764/29072395-f595-4e3c-83d3-ff87010039fa.jpg""]","",""
"","2984","similarity","13","124045","0.0-6.0-7.0","6","[""img/0899/5b56dd3e-3f49-47cc-af84-16da6457753b.jpg"",""img/0898/08c72dac-f8ad-407a-9ce6-8c9a5d679c3a.jpg""]","",""
"","5749","similarity","14","130839","0.0-6.0-8.0","5","[""img/0874/adf9a8f1-c40b-402b-b95b-1e85a54a7b62.jpg"",""img/0903/0e5c2854-42aa-48c0-9c3d-6e1ad2a400bd.jpg""]","",""
"","3767","similarity","15","135618","0.0-6.0-9.0","7","[""img/0881/19e82c47-8e4b-45d2-a6c8-74181eb4155e.jpg"",""img/0758/caa93da2-9edf-49fa-96b9-32dedd8f5078.jpg""]","",""
"","3338","similarity","16","139971","0.0-6.0-10.0","5","[""img/0898/01bfe666-3510-4fc7-964f-d00d28732dc8.jpg"",""img/0901/4d1bed7e-3c4e-4f6c-ada9-4beb66ba9e39.jpg""]","",""
"","2628","similarity","17","143611","0.0-6.0-11.0","6","[""img/0903/b7e3723f-fd03-4f3d-8820-f19496463a34.jpg"",""img/0769/50985283-d353-4abc-9abe-14a91d56ebe6.jpg""]","",""
"","3109","similarity","18","147730","0.0-6.0-12.0","1","[""img/0764/39a9fc7e-b863-432c-9374-de43983f31a5.jpg"",""img/0868/179a5502-ab5c-478e-8263-5a1fbcc101d2.jpg""]","",""
"","3348","similarity","19","152094","0.0-6.0-13.0","3","[""img/0867/8ba0c5a7-c7e4-42cf-a80a-543763b90779.jpg"",""img/0903/f10e9eb5-0c21-4a6a-944c-5f10a6d0fa4d.jpg""]","",""
"","5261","similarity","20","158370","0.0-6.0-14.0","1","[""img/0766/91fc8c4d-862f-4d2b-b1a1-2db8d729b6b7.jpg"",""img/0758/53f35650-e455-4b53-8be4-c3c8271c6466.jpg""]","",""
"","14107","similarity","21","173490","0.0-6.0-15.0","5","[""img/0902/d1083f2c-5520-44ec-81a8-3f856fbf0e80.jpg"",""img/0860/fd4662f9-4c03-4d79-8593-06735e55a64b.jpg""]","",""
"","3269","similarity","22","177771","0.0-6.0-16.0","2","[""img/0769/91acb237-65a3-4d0b-9748-af5c7b83d3c7.jpg"",""img/0875/5a7c4e35-6514-4e12-8879-d16071da4cd6.jpg""]","",""
"","3339","similarity","23","182122","0.0-6.0-17.0","5","[""img/0904/2c98dc56-88d1-4fb5-a999-b6a7861f65f0.jpg"",""img/0866/07c9c966-3c8d-40e7-8128-92b2acbaed5d.jpg""]","",""
"","3579","similarity","24","186715","0.0-6.0-18.0","7","[""img/0875/f87b67d7-c33e-40d1-b281-248c4be1cb6e.jpg"",""img/0875/5a716432-c6ca-4b1c-955a-2b8ac25198ee.jpg""]","",""
"","3621","similarity","25","191346","0.0-6.0-19.0","7","[""img/0758/e1ba5e53-addc-436a-b428-d34fc1b130dc.jpg"",""img/0758/61d64021-9214-4951-bdf8-f871f9827cf9.jpg""]","",""
