"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","sim_score","stimulus","responses","answer"
"[{""page_index"":0,""viewing_time"":19537}]","19538","instructions","0","19539","0.0-0.0","","","",""
"","5006","similarity_demo","1","25556","0.0-1.0","5","[""img/866.jpg"",""img/868.jpg""]","",""
"[{""page_index"":0,""viewing_time"":11236}]","11237","instructions","2","37795","0.0-2.0","","","",""
"","4018","similarity_demo","3","42818","0.0-3.0","1","[""img/766.jpg"",""img/867.jpg""]","",""
"[{""page_index"":0,""viewing_time"":5190}]","5190","instructions","4","49009","0.0-4.0","","","",""
"[{""page_index"":0,""viewing_time"":12014}]","12015","instructions","5","62026","0.0-5.0","","","",""
"","3988","similarity","6","67020","0.0-6.0-0.0","1","[""img/0868/1a62b2b2-18f5-466e-b564-5176a57c565e.jpg"",""img/0901/a0d65c84-3f20-476a-92d1-0c01e8019cf4.jpg""]","",""
"","3860","similarity","7","71883","0.0-6.0-1.0","3","[""img/0769/14d393ce-e5be-4ca1-86ce-cc27d4b6074c.jpg"",""img/0867/bf560d4f-dee3-4f11-a385-705cc1aa5f3c.jpg""]","",""
"","3905","similarity","8","76795","0.0-6.0-2.0","5","[""img/0766/d512b99c-a2dc-40d7-8e86-827323a0cbcf.jpg"",""img/0898/ec565187-2e31-4fdd-9a5c-153d0c789ae0.jpg""]","",""
"","5277","similarity","9","83077","0.0-6.0-3.0","2","[""img/0902/b56db912-c3c0-4fc2-b325-d640acd7cb58.jpg"",""img/0881/e6746727-7f89-47ec-b939-d98abe78372d.jpg""]","",""
"","4239","similarity","10","88320","0.0-6.0-4.0","7","[""img/0894/e2446cf5-cd48-486a-badc-76498e087fbe.jpg"",""img/0894/43216a7f-27bc-4b5a-8841-d122a30da9d9.jpg""]","",""
"","4397","similarity","11","93721","0.0-6.0-5.0","3","[""img/0874/8cdb1c07-1c32-46d2-981c-3636560fa6e5.jpg"",""img/0899/7f9d45d0-b2c6-40d3-aa41-c207db2c411b.jpg""]","",""
"","4003","similarity","12","98729","0.0-6.0-6.0","7","[""img/0904/e9423a8c-f946-43ad-ab7b-931acef870e2.jpg"",""img/0764/a3226bc4-dcc3-4608-bde8-1414d685ce5c.jpg""]","",""
"","4895","similarity","13","104627","0.0-6.0-7.0","2","[""img/0899/a05bea16-2bb4-4cb9-b8fb-4ff975db6971.jpg"",""img/0898/04e39a7a-fcf6-4156-ab0e-f5871f335e1c.jpg""]","",""
"","4772","similarity","14","110403","0.0-6.0-8.0","3","[""img/0874/ca76a855-4e77-4f2f-872a-0a718153e7ed.jpg"",""img/0903/5248eedd-7e6a-4d39-91b0-06ec227f3ed0.jpg""]","",""
"","3872","similarity","15","115279","0.0-6.0-9.0","7","[""img/0881/4da99fdd-1f40-4bbb-8e21-8833eef313f5.jpg"",""img/0758/7ffbc76b-1fc1-432c-8f7e-9ec8d1b3f643.jpg""]","",""
"","4677","similarity","16","120960","0.0-6.0-10.0","3","[""img/0898/79233891-305a-4a6a-8ddf-5c8604858203.jpg"",""img/0901/deff6cfb-0072-4490-bc3e-206bbcd3e8bf.jpg""]","",""
"","3872","similarity","17","125837","0.0-6.0-11.0","5","[""img/0903/8931c67c-a43d-47d3-a4c9-42aa2f81d344.jpg"",""img/0769/4680bcc3-8fbc-4643-8f9a-12aa0e780b64.jpg""]","",""
"","5062","similarity","18","131903","0.0-6.0-12.0","1","[""img/0764/0e7ed062-f798-4366-8a24-6f430926f919.jpg"",""img/0868/15dd6fd7-791e-4b53-b203-195d617521a4.jpg""]","",""
"","5593","similarity","19","138499","0.0-6.0-13.0","2","[""img/0867/a498eef3-9fa4-4ab2-9778-4ae82ac40dc5.jpg"",""img/0903/8635cf25-2648-4fe9-8c42-79d2598e999c.jpg""]","",""
"","4794","similarity","20","144298","0.0-6.0-14.0","6","[""img/0766/535849cc-ff5d-4df9-8f31-0ce94a97d571.jpg"",""img/0758/f61ecdf8-a7d4-4db0-b84d-be46f7cfaffc.jpg""]","",""
"","4684","similarity","21","149986","0.0-6.0-15.0","5","[""img/0902/94ee9c53-a9a2-4f95-b9b7-794a5fc62bb6.jpg"",""img/0860/524b2e98-5767-4d53-942c-ebae6925659b.jpg""]","",""
"","3561","similarity","22","154550","0.0-6.0-16.0","3","[""img/0769/91acb237-65a3-4d0b-9748-af5c7b83d3c7.jpg"",""img/0875/2e13d160-eea1-416b-aff1-d37ab99ecc1d.jpg""]","",""
"","5230","similarity","23","160784","0.0-6.0-17.0","6","[""img/0904/65e2b70a-b184-4da3-b5c0-5038bdf9469a.jpg"",""img/0866/07c9c966-3c8d-40e7-8128-92b2acbaed5d.jpg""]","",""
"","3643","similarity","24","165430","0.0-6.0-18.0","7","[""img/0875/34132396-d896-4c2d-8087-646dd867e769.jpg"",""img/0875/e7e66b13-b573-431e-b85e-288ce04a35a3.jpg""]","",""
"","3327","similarity","25","169761","0.0-6.0-19.0","7","[""img/0758/e1ba5e53-addc-436a-b428-d34fc1b130dc.jpg"",""img/0758/65d426d6-3ff6-415d-8654-a43b83ecc4fe.jpg""]","",""
"","4330","similarity","26","175095","0.0-6.0-20.0","5","[""img/0902/d3e55000-c839-4bf9-9b9b-4af0a9925af1.jpg"",""img/0874/29830da7-be5f-44e5-b141-652a0ccf7269.jpg""]","",""
"","6572","similarity","27","182672","0.0-6.0-21.0","5","[""img/0764/d7f3ac54-318a-4dac-a06b-62bed34d01a4.jpg"",""img/0769/3adfa417-3b90-4aab-b437-5eaa474189cb.jpg""]","",""
"","5358","similarity","28","189034","0.0-6.0-22.0","3","[""img/0901/8bb79e82-9c43-4b6f-a655-40655519598b.jpg"",""img/0874/995f0332-0439-4eb4-add3-957335dbf6d9.jpg""]","",""
"","2968","similarity","29","193006","0.0-6.0-23.0","1","[""img/0875/5a7c4e35-6514-4e12-8879-d16071da4cd6.jpg"",""img/0903/2c7b4aed-6038-4aac-958a-e3e58341c313.jpg""]","",""
"","3164","similarity","30","197174","0.0-6.0-24.0","3","[""img/0769/50985283-d353-4abc-9abe-14a91d56ebe6.jpg"",""img/0881/dea58fad-b4f1-41d9-bd3f-916eff19a3fd.jpg""]","",""
"","2756","similarity","31","200935","0.0-6.0-25.0","1","[""img/0867/c71dc569-f49c-4397-8381-68b8d726736d.jpg"",""img/0904/696ebb60-8891-417a-91fd-c53218907a95.jpg""]","",""
"","5452","similarity","32","207391","0.0-6.0-26.0","3","[""img/0860/61fb959d-d4d9-4de4-9e4e-4fa62b4cfcd5.jpg"",""img/0881/62a64f90-7a72-4aee-a1a1-0c548ac9bdda.jpg""]","",""
"","3509","similarity","33","211903","0.0-6.0-27.0","7","[""img/0866/a04d37f0-99dd-478a-b6c6-58b215138f84.jpg"",""img/0866/bf14b5bd-fb55-47db-86b9-4f8aeb9a6dad.jpg""]","",""
"","4533","similarity","34","217439","0.0-6.0-28.0","2","[""img/0764/f9f890e6-3c2f-40cd-84e9-85e0b54cb28e.jpg"",""img/0862/5d887e9f-89e2-4ebc-80a0-6d46fe6480db.jpg""]","",""
"","5012","similarity","35","223455","0.0-6.0-29.0","3","[""img/0904/4d7d70a3-9477-4921-bda0-f9531d0a5c5b.jpg"",""img/0758/a085b443-b5d7-4cb2-9ad4-b9dab0fc23f1.jpg""]","",""
"","4251","similarity","36","228710","0.0-6.0-30.0","2","[""img/0894/e6385e52-6c35-43bd-b0af-bc803d107b11.jpg"",""img/0899/ddf96ade-692e-4602-bd22-dedbb46401bc.jpg""]","",""
"","4968","similarity","37","234681","0.0-6.0-31.0","5","[""img/0860/5bff793e-cbd5-4d7e-b628-0ac2b0e30b64.jpg"",""img/0904/da170c1b-9651-4f08-b231-2bdd1d9a046f.jpg""]","",""
"","4028","similarity","38","239712","0.0-6.0-32.0","5","[""img/0874/7e4f2150-3b59-4a36-b5da-a4e0ba410531.jpg"",""img/0881/e046471a-35b4-4159-bbf7-3cfd201bef66.jpg""]","",""
"","4899","similarity","39","245616","0.0-6.0-33.0","2","[""img/0881/609a5e93-38b5-4940-8627-2bf8fad7f802.jpg"",""img/0899/d60714ae-98d7-4564-8c98-94dba1351135.jpg""]","",""
"","5337","similarity","40","251959","0.0-6.0-34.0","2","[""img/0866/a15b02be-11bb-43e3-b0e0-ecc3bd7dfc49.jpg"",""img/0862/f188d4f0-76a4-4102-818c-a209969d73a5.jpg""]","",""
"","4357","similarity","41","257319","0.0-6.0-35.0","3","[""img/0868/0d3abd3a-b6c3-4584-a9f7-e2da63748b3d.jpg"",""img/0894/3adef67d-7676-4995-80b2-bb31b8aca3ef.jpg""]","",""
"","2651","similarity","42","260974","0.0-6.0-36.0","7","[""img/0860/29a21a9f-54bb-4093-ad3f-04823ceaa89f.jpg"",""img/0860/c3379ff7-0763-48fe-a1ec-7ea3d611bc7a.jpg""]","",""
"","6171","similarity","43","268150","0.0-6.0-37.0","2","[""img/0862/53a9cf7c-93c4-41b9-952f-07d17f7a17b2.jpg"",""img/0864/5f33e097-23e3-4002-882d-76e8cb15f451.jpg""]","",""
"","3897","similarity","44","273050","0.0-6.0-38.0","1","[""img/0766/dd3e18d0-0c98-4d05-b850-69976ee8cd75.jpg"",""img/0866/d266fece-59b3-46fa-b69f-96f6efb81b59.jpg""]","",""
"","3340","similarity","45","277394","0.0-6.0-39.0","1","[""img/0875/a4935837-7d3c-4df6-88c1-36a94d4991ca.jpg"",""img/0898/82231d4c-218b-4d0a-b50d-35a49b524e97.jpg""]","",""
"","5058","similarity","46","283457","0.0-6.0-40.0","2","[""img/0766/d14acac4-7db1-4b07-8f8f-302437326fc0.jpg"",""img/0769/662ab839-88d1-4ebf-af05-9b2980cad943.jpg""]","",""
"","5514","similarity","47","297977","0.0-6.0-41.0","6","[""img/0874/c0378dac-9370-439a-8b79-db27c96fb390.jpg"",""img/0764/f990b2e8-ecee-481e-be7c-0239fce350e2.jpg""]","",""
"","4700","similarity","48","303683","0.0-6.0-42.0","2","[""img/0868/293079b8-7e0c-4afd-a390-1e5d35fe3ded.jpg"",""img/0902/b76efc44-a50f-4dac-b997-ff0222376067.jpg""]","",""
"","3337","similarity","49","308025","0.0-6.0-43.0","1","[""img/0875/3ecb367d-e9eb-4826-8aaa-7aa72fb98019.jpg"",""img/0899/565ccdd9-0933-4536-a625-3c0e25a713dd.jpg""]","",""
