"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","sim_score","stimulus","responses","answer"
"[{""page_index"":0,""viewing_time"":21330}]","21330","instructions","0","21332","0.0-0.0","","","",""
"","10623","similarity_demo","1","32967","0.0-1.0","3","[""img/866.jpg"",""img/868.jpg""]","",""
"[{""page_index"":0,""viewing_time"":15110}]","15110","instructions","2","49089","0.0-2.0","","","",""
"","5675","similarity_demo","3","55781","0.0-3.0","3","[""img/766.jpg"",""img/867.jpg""]","",""
"[{""page_index"":0,""viewing_time"":6113}]","6113","instructions","4","62904","0.0-4.0","","","",""
"[{""page_index"":0,""viewing_time"":23467}]","23467","instructions","5","87385","0.0-5.0","","","",""
"","8104","similarity","6","96494","0.0-6.0-0.0","2","[""img/0868/77091fc7-a590-4ebb-b915-fdb2483a2399.jpg"",""img/0901/fb0a8e69-7f19-4e6e-a6bb-a48f97f9b4f3.jpg""]","",""
"","6399","similarity","7","103897","0.0-6.0-1.0","3","[""img/0769/48a1144d-fbda-4809-991b-fc8424a32ee4.jpg"",""img/0867/6e19c858-b606-45b2-a4c6-910a73f1d82c.jpg""]","",""
"","4917","similarity","8","109822","0.0-6.0-2.0","4","[""img/0766/75c3d627-4f3b-40d5-9d9c-10c8a62db644.jpg"",""img/0898/c3cecf20-f7fd-45fa-97d0-dc0a63e8d6c0.jpg""]","",""
"","5721","similarity","9","116545","0.0-6.0-3.0","3","[""img/0902/2a7ac123-414a-476a-9a96-4757b924baef.jpg"",""img/0881/344de456-b358-4887-bd0e-e4c3278af887.jpg""]","",""
"","6483","similarity","10","124034","0.0-6.0-4.0","6","[""img/0894/1b3888e6-cf36-4c4a-a039-187aa5cb71ac.jpg"",""img/0894/5a49e858-2850-4892-9a06-e9f0efb5f94d.jpg""]","",""
"","5019","similarity","11","130069","0.0-6.0-5.0","4","[""img/0874/c0378dac-9370-439a-8b79-db27c96fb390.jpg"",""img/0899/1b3457ea-87d4-4946-a01c-aac1863ed46c.jpg""]","",""
"","4576","similarity","12","135649","0.0-6.0-6.0","4","[""img/0904/d23dd7be-7fe8-4435-82f7-bd592c01e6a1.jpg"",""img/0764/b8e23f4f-ff19-4472-ad9b-2f85548ebca0.jpg""]","",""
"","4465","similarity","13","141129","0.0-6.0-7.0","4","[""img/0899/00715b3f-851b-420b-a26b-d7f79f7759a9.jpg"",""img/0898/08c72dac-f8ad-407a-9ce6-8c9a5d679c3a.jpg""]","",""
"","6390","similarity","14","148530","0.0-6.0-8.0","4","[""img/0874/adf9a8f1-c40b-402b-b95b-1e85a54a7b62.jpg"",""img/0903/470acfd5-5571-4a7b-b3a4-28d87e098138.jpg""]","",""
"","5644","similarity","15","155177","0.0-6.0-9.0","7","[""img/0881/566f45f8-5fed-4479-a60f-26377e60a62d.jpg"",""img/0758/b76ceca7-95ac-46e4-ac13-da02c8e93be9.jpg""]","",""
"","7176","similarity","16","163360","0.0-6.0-10.0","5","[""img/0898/881e2a85-d5c2-49be-a0c6-8a6ce2c4af08.jpg"",""img/0901/5657dd86-0ff9-4753-ba2b-9dfb223e5c89.jpg""]","",""
"","4782","similarity","17","169160","0.0-6.0-11.0","4","[""img/0903/71dbc325-b588-4297-a5cf-7f268a722ad9.jpg"",""img/0769/7c50e5f5-cc38-4d48-b009-fbe17bcea61c.jpg""]","",""
"","4461","similarity","18","174632","0.0-6.0-12.0","3","[""img/0764/5c8fbafc-e62e-43ed-9b37-f73e8e45147d.jpg"",""img/0868/09a9ef4d-d000-4cfa-a6aa-ebec7c2edeb4.jpg""]","",""
"","4612","similarity","19","180252","0.0-6.0-13.0","3","[""img/0867/f8488a47-94ee-4166-952c-44e16cf172f6.jpg"",""img/0903/365f176c-25a4-4973-bd3c-279bf1b39476.jpg""]","",""
"","4581","similarity","20","185844","0.0-6.0-14.0","3","[""img/0766/27f54113-8561-4568-9ffe-0a1650ae65ec.jpg"",""img/0758/e1ba5e53-addc-436a-b428-d34fc1b130dc.jpg""]","",""
"","4777","similarity","21","191632","0.0-6.0-15.0","4","[""img/0902/62f11694-7ed7-4cb7-8a73-9e95c43824e7.jpg"",""img/0860/b03b963d-949b-4d8d-b19c-4950c89eeca2.jpg""]","",""
"","4968","similarity","22","197616","0.0-6.0-16.0","3","[""img/0769/458d9c77-b844-40b5-bb1b-1e3bbd4da64e.jpg"",""img/0875/d59ff733-eaff-4ee2-9443-06954dd0bcb6.jpg""]","",""
"","6014","similarity","23","204645","0.0-6.0-17.0","3","[""img/0904/e9423a8c-f946-43ad-ab7b-931acef870e2.jpg"",""img/0866/386235d2-6857-41e7-88a8-25cfc3430025.jpg""]","",""
"","5538","similarity","24","211200","0.0-6.0-18.0","6","[""img/0875/527ced51-8e53-4aab-ab05-86df219104c0.jpg"",""img/0875/99698b4d-b4a1-44bc-8c83-8ea755bbbf61.jpg""]","",""
"","4855","similarity","25","217072","0.0-6.0-19.0","7","[""img/0758/d540bee6-b460-4c32-ac57-bc282742d7d4.jpg"",""img/0758/53f35650-e455-4b53-8be4-c3c8271c6466.jpg""]","",""
"","4454","similarity","26","222537","0.0-6.0-20.0","3","[""img/0902/af40b98b-3d23-4d95-b401-49ba5783ce39.jpg"",""img/0874/99f6563c-8a8d-4c1c-a41d-667b618c3fd5.jpg""]","",""
"","5539","similarity","27","229080","0.0-6.0-21.0","7","[""img/0764/cbdc4f20-3a9a-4211-9b40-090699e0abcc.jpg"",""img/0769/c34b7763-8ff2-46d5-9e92-f1d8f3bedbd8.jpg""]","",""
"","4966","similarity","28","235052","0.0-6.0-22.0","3","[""img/0901/875dedb9-24c9-4443-9f8c-85e97d70ee5a.jpg"",""img/0874/995f0332-0439-4eb4-add3-957335dbf6d9.jpg""]","",""
"","4222","similarity","29","240288","0.0-6.0-23.0","3","[""img/0875/5a7c4e35-6514-4e12-8879-d16071da4cd6.jpg"",""img/0903/0e5c2854-42aa-48c0-9c3d-6e1ad2a400bd.jpg""]","",""
"","4228","similarity","30","245536","0.0-6.0-24.0","3","[""img/0769/f2740c58-7c02-433f-920b-746b0b75435b.jpg"",""img/0881/19e82c47-8e4b-45d2-a6c8-74181eb4155e.jpg""]","",""
"","4542","similarity","31","251081","0.0-6.0-25.0","3","[""img/0867/c71dc569-f49c-4397-8381-68b8d726736d.jpg"",""img/0904/da170c1b-9651-4f08-b231-2bdd1d9a046f.jpg""]","",""
"","5695","similarity","32","257793","0.0-6.0-26.0","5","[""img/0860/5383b320-1518-4095-a58e-5cc1ae30b64c.jpg"",""img/0881/ee44e27f-d662-4608-b265-e7ffa19b216f.jpg""]","",""
"","5318","similarity","33","264128","0.0-6.0-27.0","7","[""img/0866/a04d37f0-99dd-478a-b6c6-58b215138f84.jpg"",""img/0866/8efcaa46-83ab-4dee-a35f-850402aa21ae.jpg""]","",""
"","5087","similarity","34","270220","0.0-6.0-28.0","3","[""img/0764/ca957454-126a-4bd3-b29c-7174a24c25dc.jpg"",""img/0862/00c06b00-3b73-44e9-bc1e-c5aafb438321.jpg""]","",""
"","6099","similarity","35","277336","0.0-6.0-29.0","2","[""img/0904/ba8e689e-9ca6-4608-a2a1-3b0940666ae6.jpg"",""img/0758/e38fd80d-18d0-42f3-b848-f930788e8bd7.jpg""]","",""
"","5080","similarity","36","283432","0.0-6.0-30.0","4","[""img/0894/492d2f29-d7b9-4422-8be8-47fd58bfaa8b.jpg"",""img/0899/d8f2dd94-570e-4e8c-a087-d96090fb9e8c.jpg""]","",""
"","5007","similarity","37","289452","0.0-6.0-31.0","4","[""img/0860/31ff6436-98bf-4652-bed2-40f627229568.jpg"",""img/0904/4b8daf2a-13a9-4ea9-9e0b-b265b6e933e7.jpg""]","",""
"","4600","similarity","38","295063","0.0-6.0-32.0","5","[""img/0874/a3bc679d-619f-4db6-bb68-116dcb757d9c.jpg"",""img/0881/d373cb9f-a719-4549-a2a4-82def79fb2a5.jpg""]","",""
"","3982","similarity","39","300064","0.0-6.0-33.0","3","[""img/0881/f62bdcd1-a4b7-4d48-83da-d9c9e01c8727.jpg"",""img/0899/5b56dd3e-3f49-47cc-af84-16da6457753b.jpg""]","",""
"","4369","similarity","40","305448","0.0-6.0-34.0","3","[""img/0866/11a1d141-be5e-443c-98c1-a9d4d9e3dec0.jpg"",""img/0862/7918ca67-5bd3-4606-a5ea-c39fb11a9297.jpg""]","",""
"","5255","similarity","41","311716","0.0-6.0-35.0","3","[""img/0868/8b0b8473-e2c0-4331-aa56-c3a5c29369da.jpg"",""img/0894/5f15154e-e72e-4ce5-aafb-bce6f0564006.jpg""]","",""
