"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","sim_score","stimulus","responses","answer"
"[{""page_index"":0,""viewing_time"":41957}]","41958","instructions","0","41959","0.0-0.0","","","",""
"","6903","similarity_demo","1","49891","0.0-1.0","5","[""img/866.jpg"",""img/868.jpg""]","",""
"[{""page_index"":0,""viewing_time"":21559}]","21560","instructions","2","72451","0.0-2.0","","","",""
"","6084","similarity_demo","3","79556","0.0-3.0","1","[""img/766.jpg"",""img/867.jpg""]","",""
"[{""page_index"":0,""viewing_time"":7416}]","7416","instructions","4","87986","0.0-4.0","","","",""
"[{""page_index"":0,""viewing_time"":24613}]","24614","instructions","5","113609","0.0-5.0","","","",""
"","6584","similarity","6","121203","0.0-6.0-0.0","4","[""img/0868/4e626425-63c8-484a-8a1d-e66ee4e0bef8.jpg"",""img/0901/d6d15b1c-4a30-4f74-a3fd-d4c8ee4169ca.jpg""]","",""
"","4516","similarity","7","126739","0.0-6.0-1.0","1","[""img/0769/f2740c58-7c02-433f-920b-746b0b75435b.jpg"",""img/0867/f8159067-056c-41f1-a136-c529fe5e970a.jpg""]","",""
"","7769","similarity","8","135529","0.0-6.0-2.0","4","[""img/0766/d512b99c-a2dc-40d7-8e86-827323a0cbcf.jpg"",""img/0898/5f699581-3853-4547-856c-12f419ba5af7.jpg""]","",""
"","4250","similarity","9","140802","0.0-6.0-3.0","1","[""img/0902/d49743d6-67ae-4c2e-a939-8fd895a0f18e.jpg"",""img/0881/adc02f34-ce97-4aef-850f-00519df06fd7.jpg""]","",""
"","5412","similarity","10","147242","0.0-6.0-4.0","4","[""img/0894/e5edf723-72a5-4673-8441-6c1734a8929b.jpg"",""img/0894/5f15154e-e72e-4ce5-aafb-bce6f0564006.jpg""]","",""
"","4361","similarity","11","152625","0.0-6.0-5.0","1","[""img/0874/1016b306-087c-4afc-aa08-fa527b28dc76.jpg"",""img/0899/9de5e857-aa9a-4e0c-8ba2-46d79bd069a4.jpg""]","",""
"","4649","similarity","12","158289","0.0-6.0-6.0","4","[""img/0904/5aec2708-cf14-4a58-aa30-9a8a61c1be0e.jpg"",""img/0764/5d83b9db-3b2b-4dc8-9bd1-2b515b19c858.jpg""]","",""
"","10583","similarity","13","169896","0.0-6.0-7.0","2","[""img/0899/8abe6c69-822c-436c-9bf2-96c818b49ba5.jpg"",""img/0898/cd3aaa3f-efa9-4ab3-8d6f-a6a9273ddf42.jpg""]","",""
"","7014","similarity","14","177936","0.0-6.0-8.0","1","[""img/0874/7e4f2150-3b59-4a36-b5da-a4e0ba410531.jpg"",""img/0903/8fcafe03-43df-4c45-9da5-0df3a1eeccc5.jpg""]","",""
"","4746","similarity","15","183712","0.0-6.0-9.0","7","[""img/0881/0c7068da-d0d9-4103-bda1-74ef7a2b32c3.jpg"",""img/0758/335851a0-a55b-46d8-ab05-8463eda48349.jpg""]","",""
