"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","sim_score","stimulus","responses","answer"
"[{""page_index"":0,""viewing_time"":31468}]","31469","instructions","0","31471","0.0-0.0","","","",""
"","9792","similarity_demo","1","42295","0.0-1.0","3","[""img/866.jpg"",""img/868.jpg""]","",""
"[{""page_index"":0,""viewing_time"":21637}]","21637","instructions","2","64948","0.0-2.0","","","",""
"","6794","similarity_demo","3","72781","0.0-3.0","2","[""img/766.jpg"",""img/867.jpg""]","",""
"[{""page_index"":0,""viewing_time"":8434}]","8434","instructions","4","82244","0.0-4.0","","","",""
"[{""page_index"":0,""viewing_time"":32667}]","32668","instructions","5","115964","0.0-5.0","","","",""
"","7006","similarity","6","123997","0.0-6.0-0.0","1","[""img/0868/4a8a45ed-2c4f-421b-9564-409a33ecd26c.jpg"",""img/0901/7d4a3388-488d-4e9b-9d32-9d0def7aae8d.jpg""]","",""
"","6190","similarity","7","131213","0.0-6.0-1.0","5","[""img/0769/14d393ce-e5be-4ca1-86ce-cc27d4b6074c.jpg"",""img/0867/075e0f95-856b-4cbb-acf5-092393aaf04e.jpg""]","",""
"","8947","similarity","8","141197","0.0-6.0-2.0","5","[""img/0766/71b81ebd-0937-4d7f-b8bf-c4e46a4728fd.jpg"",""img/0898/04e39a7a-fcf6-4156-ab0e-f5871f335e1c.jpg""]","",""
"","7018","similarity","9","149237","0.0-6.0-3.0","3","[""img/0902/51493fab-2a10-4385-aa88-bee3db441626.jpg"",""img/0881/33d65d80-8a8e-4ecf-852d-0ad7725c17a2.jpg""]","",""
"","6693","similarity","10","156965","0.0-6.0-4.0","6","[""img/0894/5a49e858-2850-4892-9a06-e9f0efb5f94d.jpg"",""img/0894/492d2f29-d7b9-4422-8be8-47fd58bfaa8b.jpg""]","",""
"","7704","similarity","11","165709","0.0-6.0-5.0","3","[""img/0874/767f289c-9814-4496-803f-745cc8913d1f.jpg"",""img/0899/f58b8d2f-b19d-4b59-8b94-8834be92e4ba.jpg""]","",""
"","6660","similarity","12","173397","0.0-6.0-6.0","5","[""img/0904/a8c3c7d2-9bcf-4347-9e03-8203adfc1fc5.jpg"",""img/0764/c01e2d65-6586-441b-bef5-3c96fcd85380.jpg""]","",""
"","7327","similarity","13","181748","0.0-6.0-7.0","6","[""img/0899/565ccdd9-0933-4536-a625-3c0e25a713dd.jpg"",""img/0898/4184e5a2-84ea-4f36-9b42-ae58646f6f87.jpg""]","",""
"","6771","similarity","14","189556","0.0-6.0-8.0","3","[""img/0874/995f0332-0439-4eb4-add3-957335dbf6d9.jpg"",""img/0903/2c7b4aed-6038-4aac-958a-e3e58341c313.jpg""]","",""
"","8794","similarity","15","199380","0.0-6.0-9.0","3","[""img/0881/1407b85b-a1c6-45b1-9884-3b24203efadb.jpg"",""img/0758/2fa3e613-e676-4e6e-bd12-705327eeb3e1.jpg""]","",""
"","5706","similarity","16","206124","0.0-6.0-10.0","7","[""img/0898/b2732712-71c2-45d8-834f-2b2ed5504910.jpg"",""img/0901/693e0535-ef7e-4d60-af9d-fac2f38e8307.jpg""]","",""
"","5600","similarity","17","212748","0.0-6.0-11.0","7","[""img/0903/8931c67c-a43d-47d3-a4c9-42aa2f81d344.jpg"",""img/0769/b664b502-a86c-46c1-ad6f-5ebffc2e1bd3.jpg""]","",""
"","5123","similarity","18","218892","0.0-6.0-12.0","1","[""img/0764/03c07b98-3f18-4b71-bb70-ecff564a78d1.jpg"",""img/0868/fd307a36-9a3a-47d7-ab7c-f810d0b35040.jpg""]","",""
"","8367","similarity","19","228284","0.0-6.0-13.0","5","[""img/0867/f8159067-056c-41f1-a136-c529fe5e970a.jpg"",""img/0903/43ffd882-077a-40dd-a264-e58d519420a1.jpg""]","",""
"","8103","similarity","20","237404","0.0-6.0-14.0","2","[""img/0766/717fd72f-a281-499b-a5ba-5e2ecc4d4866.jpg"",""img/0758/9fb5b2fe-3f00-4fe6-973c-1ce10d5f4cd5.jpg""]","",""
"","5521","similarity","21","243956","0.0-6.0-15.0","5","[""img/0902/511abb54-0094-4f4d-b6dc-3f2c97050521.jpg"",""img/0860/18dfed73-e36b-4487-a8bd-0b8cff8e3668.jpg""]","",""
"","7117","similarity","22","252100","0.0-6.0-16.0","4","[""img/0769/35364db7-e0d5-40ef-93dc-faf9dfb95136.jpg"",""img/0875/fb732ab5-013a-4366-9f65-27811ed157e9.jpg""]","",""
"","6087","similarity","23","259204","0.0-6.0-17.0","3","[""img/0904/0d17b811-063e-416e-a23c-3b3cfa4fcce5.jpg"",""img/0866/d493a2c8-66eb-44b4-be02-2f327b700b7c.jpg""]","",""
"","6819","similarity","24","267052","0.0-6.0-18.0","7","[""img/0875/2e13d160-eea1-416b-aff1-d37ab99ecc1d.jpg"",""img/0875/cff79b3a-a797-4393-9757-6275f999ec04.jpg""]","",""
"","6750","similarity","25","274820","0.0-6.0-19.0","7","[""img/0758/67c0be2f-9e91-48b3-8219-70ac0a1802fa.jpg"",""img/0758/eabcd7a8-56ad-4fd2-bc24-90f6b7b33265.jpg""]","",""
