"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","sim_score","stimulus","responses","answer"
"[{""page_index"":0,""viewing_time"":1558}]","1559","instructions","0","1559","0.0-0.0","","","",""
"","8343","similarity_demo","1","10910","0.0-1.0","3","[""img/866.jpg"",""img/868.jpg""]","",""
"[{""page_index"":0,""viewing_time"":932157}]","932157","instructions","2","944068","0.0-2.0","","","",""
"","5956","similarity_demo","3","951029","0.0-3.0","1","[""img/766.jpg"",""img/867.jpg""]","",""
"[{""page_index"":0,""viewing_time"":4893}]","4893","instructions","4","956924","0.0-4.0","","","",""
"[{""page_index"":0,""viewing_time"":4199}]","4200","instructions","5","962124","0.0-5.0","","","",""
"","4627","similarity","6","967757","0.0-6.0-0.0","1","[""img/0868/0d3abd3a-b6c3-4584-a9f7-e2da63748b3d.jpg"",""img/0901/7d4a3388-488d-4e9b-9d32-9d0def7aae8d.jpg""]","",""
"","4195","similarity","7","972956","0.0-6.0-1.0","1","[""img/0769/a3cfbdeb-acb3-4eac-87fb-4b117f42d4f8.jpg"",""img/0867/85a96c62-548f-4994-9553-819e03c3135a.jpg""]","",""
"","3900","similarity","8","977860","0.0-6.0-2.0","3","[""img/0766/09f646c8-a69e-4ed3-879c-8d29b04ad7f9.jpg"",""img/0898/993d8f2d-bef7-4251-a193-0f93a32b7763.jpg""]","",""
"","4940","similarity","9","983804","0.0-6.0-3.0","3","[""img/0902/962f645e-9b55-4628-9b50-c703422bfe1a.jpg"",""img/0881/566f45f8-5fed-4479-a60f-26377e60a62d.jpg""]","",""
"","4067","similarity","10","988877","0.0-6.0-4.0","5","[""img/0894/767a0eec-1064-46b1-b1aa-dfa02b0cd74e.jpg"",""img/0894/c505c65a-cde2-4f2c-8cde-f8676f7c894d.jpg""]","",""
"","4763","similarity","11","994644","0.0-6.0-5.0","3","[""img/0874/eba003b4-cdab-4eee-8bc3-f064c7d94165.jpg"",""img/0899/0e1d936a-dbe2-4afc-9f19-7b7a1ae6c9ed.jpg""]","",""
"","3067","similarity","12","998716","0.0-6.0-6.0","5","[""img/0904/2c98dc56-88d1-4fb5-a999-b6a7861f65f0.jpg"",""img/0764/cffc80b0-4a90-4acb-a530-6f480f3ca303.jpg""]","",""
"","3428","similarity","13","1003148","0.0-6.0-7.0","6","[""img/0899/25ae6ec8-9565-49fe-a8bb-8d0666f52716.jpg"",""img/0898/224c1572-56b9-4f16-a9e4-6f3bc9c114bd.jpg""]","",""
"","3508","similarity","14","1007660","0.0-6.0-8.0","2","[""img/0874/8cdb1c07-1c32-46d2-981c-3636560fa6e5.jpg"",""img/0903/8635cf25-2648-4fe9-8c42-79d2598e999c.jpg""]","",""
"","3844","similarity","15","1012508","0.0-6.0-9.0","6","[""img/0881/e6746727-7f89-47ec-b939-d98abe78372d.jpg"",""img/0758/65d426d6-3ff6-415d-8654-a43b83ecc4fe.jpg""]","",""
"","4411","similarity","16","1017924","0.0-6.0-10.0","5","[""img/0898/8605a25b-6895-476d-8c13-df7a83f96093.jpg"",""img/0901/2a953e50-d237-405c-a38d-5ed21494c968.jpg""]","",""
"","5740","similarity","17","1024668","0.0-6.0-11.0","5","[""img/0903/8c358e9e-a4f4-466e-8b93-7aec0d2358e8.jpg"",""img/0769/96556ef3-7fac-4c9d-8281-1cb0ea5081bc.jpg""]","",""
"","2980","similarity","18","1028652","0.0-6.0-12.0","2","[""img/0764/8389e74f-e0e0-435d-945f-da1f4c92ccb6.jpg"",""img/0868/4a8a45ed-2c4f-421b-9564-409a33ecd26c.jpg""]","",""
"","2917","similarity","19","1032573","0.0-6.0-13.0","1","[""img/0867/bf560d4f-dee3-4f11-a385-705cc1aa5f3c.jpg"",""img/0903/2c7b4aed-6038-4aac-958a-e3e58341c313.jpg""]","",""
"","5227","similarity","20","1038803","0.0-6.0-14.0","5","[""img/0766/e8052e17-9dae-4139-802b-6e590cb2d526.jpg"",""img/0758/335851a0-a55b-46d8-ab05-8463eda48349.jpg""]","",""
"","4139","similarity","21","1043947","0.0-6.0-15.0","3","[""img/0902/e5a46bda-30d1-41ca-b36d-b8529b5a63d1.jpg"",""img/0860/87039971-2210-4aab-93c0-8e9b5f1655b2.jpg""]","",""
"","3996","similarity","22","1048948","0.0-6.0-16.0","5","[""img/0769/6c0bac4c-5f59-43c7-898c-3ca93cf55cfe.jpg"",""img/0875/d59ff733-eaff-4ee2-9443-06954dd0bcb6.jpg""]","",""
"","2812","similarity","23","1052764","0.0-6.0-17.0","3","[""img/0904/b7c2a2c8-df33-4473-b3d4-ff7147c60db3.jpg"",""img/0866/d493a2c8-66eb-44b4-be02-2f327b700b7c.jpg""]","",""
"","3548","similarity","24","1057316","0.0-6.0-18.0","7","[""img/0875/3ecb367d-e9eb-4826-8aaa-7aa72fb98019.jpg"",""img/0875/2e13d160-eea1-416b-aff1-d37ab99ecc1d.jpg""]","",""
"","3579","similarity","25","1061900","0.0-6.0-19.0","6","[""img/0758/e38fd80d-18d0-42f3-b848-f930788e8bd7.jpg"",""img/0758/61d64021-9214-4951-bdf8-f871f9827cf9.jpg""]","",""
"","4371","similarity","26","1067275","0.0-6.0-20.0","3","[""img/0902/94198618-7047-4dc9-ad04-85f4ba913067.jpg"",""img/0874/85eb9b8a-c4c6-4e5a-b8e7-363a87a82054.jpg""]","",""
"","4052","similarity","27","1072331","0.0-6.0-21.0","5","[""img/0764/a86eed5b-d0af-4c3f-8c7a-26e98e98cf1a.jpg"",""img/0769/180213e5-1e50-4b4e-87b6-add77ba04d39.jpg""]","",""
"","3828","similarity","28","1077165","0.0-6.0-22.0","2","[""img/0901/4f9cffe0-c0be-4d7f-bacd-9d51efd19b4a.jpg"",""img/0874/93d1f8dc-acf2-4f03-bd8d-8ec35df276ed.jpg""]","",""
"","2914","similarity","29","1081085","0.0-6.0-23.0","3","[""img/0875/2c361b79-c3d1-4eda-812e-bf03192407bf.jpg"",""img/0903/24477210-856c-4550-9de0-9f85a32762eb.jpg""]","",""
"","8147","similarity","30","1090236","0.0-6.0-24.0","2","[""img/0769/c7cfacc3-7f07-46ff-9f5d-8073f4c4679b.jpg"",""img/0881/6b1189e6-232d-4042-8885-16dc7b10e0d4.jpg""]","",""
"","22458","similarity","31","1113703","0.0-6.0-25.0","3","[""img/0867/7d1c497b-c1b3-4ed8-abb5-d7f73306015f.jpg"",""img/0904/9b3568cc-3cf7-42be-9df3-fdafde7a58b8.jpg""]","",""
"","4009","similarity","32","1118716","0.0-6.0-26.0","3","[""img/0860/c5ccd1a4-4bb7-48e1-9b25-72cfaf06909b.jpg"",""img/0881/d373cb9f-a719-4549-a2a4-82def79fb2a5.jpg""]","",""
"","2285","similarity","33","1122004","0.0-6.0-27.0","6","[""img/0866/a04d37f0-99dd-478a-b6c6-58b215138f84.jpg"",""img/0866/8efcaa46-83ab-4dee-a35f-850402aa21ae.jpg""]","",""
"","4596","similarity","34","1127604","0.0-6.0-28.0","3","[""img/0764/f713847b-4832-42d1-8fb3-e17e37fd745c.jpg"",""img/0862/e0f1a4e9-e1b6-45f7-af67-89f334e6630d.jpg""]","",""
"","2572","similarity","35","1131180","0.0-6.0-29.0","3","[""img/0904/6291eb43-c10c-4810-a36a-101d09868b04.jpg"",""img/0758/eabcd7a8-56ad-4fd2-bc24-90f6b7b33265.jpg""]","",""
"","2963","similarity","36","1135147","0.0-6.0-30.0","3","[""img/0894/151063aa-6472-4745-837b-36603aba5966.jpg"",""img/0899/b45c550b-96c3-4255-ad59-48a2b4db1c1e.jpg""]","",""
"","4588","similarity","37","1140739","0.0-6.0-31.0","3","[""img/0860/8277806e-b684-4474-8f7b-3fca946d7d4f.jpg"",""img/0904/da170c1b-9651-4f08-b231-2bdd1d9a046f.jpg""]","",""
"","3124","similarity","38","1144867","0.0-6.0-32.0","6","[""img/0874/29830da7-be5f-44e5-b141-652a0ccf7269.jpg"",""img/0881/adc02f34-ce97-4aef-850f-00519df06fd7.jpg""]","",""
