"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","sim_score","stimulus","responses","answer"
"[{""page_index"":0,""viewing_time"":12676}]","12678","instructions","0","12678","0.0-0.0","","","",""
"","4574","similarity_demo","1","18263","0.0-1.0","3","[""img/866.jpg"",""img/868.jpg""]","",""
"[{""page_index"":0,""viewing_time"":5960}]","5961","instructions","2","25229","0.0-2.0","","","",""
"","3793","similarity_demo","3","30028","0.0-3.0","3","[""img/766.jpg"",""img/867.jpg""]","",""
"[{""page_index"":0,""viewing_time"":4228}]","4229","instructions","4","35259","0.0-4.0","","","",""
"[{""page_index"":0,""viewing_time"":11171}]","11171","instructions","5","47430","0.0-5.0","","","",""
"","6150","similarity","6","54589","0.0-6.0-0.0","5","[""img/0868/1a62b2b2-18f5-466e-b564-5176a57c565e.jpg"",""img/0901/1ede21d9-384f-4150-86b5-e1c57b5dc1d4.jpg""]","",""
"","5600","similarity","7","61195","0.0-6.0-1.0","5","[""img/0769/bb8c4e53-6f32-4814-97ee-392d4decfb2e.jpg"",""img/0867/075e0f95-856b-4cbb-acf5-092393aaf04e.jpg""]","",""
"","3919","similarity","8","66122","0.0-6.0-2.0","3","[""img/0766/a0270213-fa0e-4972-8b56-228c3e01ff90.jpg"",""img/0898/a114b375-cb89-44ba-9498-74213f1ecdee.jpg""]","",""
"","4248","similarity","9","71377","0.0-6.0-3.0","6","[""img/0902/d49743d6-67ae-4c2e-a939-8fd895a0f18e.jpg"",""img/0881/0c7068da-d0d9-4103-bda1-74ef7a2b32c3.jpg""]","",""
"","3745","similarity","10","76127","0.0-6.0-4.0","6","[""img/0894/bd34223a-2f66-4e16-9d18-193a746b69ff.jpg"",""img/0894/4739e06d-c31e-4bf1-bf91-c97fa9afb456.jpg""]","",""
"","3518","similarity","11","80651","0.0-6.0-5.0","2","[""img/0874/ca23d307-fc00-4d7d-9106-584c6eb21b4d.jpg"",""img/0899/06b0fc99-0581-461a-9913-d1a5a941ac61.jpg""]","",""
"","5168","similarity","12","86828","0.0-6.0-6.0","5","[""img/0904/2c98dc56-88d1-4fb5-a999-b6a7861f65f0.jpg"",""img/0764/e30dba15-e68a-4659-89db-e1654b52fe02.jpg""]","",""
"","3051","similarity","13","90885","0.0-6.0-7.0","5","[""img/0899/0adc0bc3-6fca-4078-be6f-d45ddf1653d5.jpg"",""img/0898/81b08535-2020-4c15-9ce4-2f1e460755ae.jpg""]","",""
"","2853","similarity","14","94747","0.0-6.0-8.0","3","[""img/0874/3ce41e7c-40c8-4d58-a546-171114521796.jpg"",""img/0903/0e5c2854-42aa-48c0-9c3d-6e1ad2a400bd.jpg""]","",""
"","4167","similarity","15","99924","0.0-6.0-9.0","6","[""img/0881/d1982897-8d8d-4704-a940-1ee5d07a1f15.jpg"",""img/0758/caa93da2-9edf-49fa-96b9-32dedd8f5078.jpg""]","",""
"","3918","similarity","16","104847","0.0-6.0-10.0","3","[""img/0898/4184e5a2-84ea-4f36-9b42-ae58646f6f87.jpg"",""img/0901/b123d109-47b4-4f9a-80c9-9bb16da42efa.jpg""]","",""
"","3741","similarity","17","109595","0.0-6.0-11.0","2","[""img/0903/0a92ec52-4e87-410a-857a-4455cde56a70.jpg"",""img/0769/04347740-f8f6-48bb-887a-f68babd0a0d4.jpg""]","",""
"","2751","similarity","18","113356","0.0-6.0-12.0","2","[""img/0764/a86eed5b-d0af-4c3f-8c7a-26e98e98cf1a.jpg"",""img/0868/0d3abd3a-b6c3-4584-a9f7-e2da63748b3d.jpg""]","",""
"","3291","similarity","19","117656","0.0-6.0-13.0","2","[""img/0867/2e1a0b58-cdb1-4107-a14e-452530d7b9b0.jpg"",""img/0903/ea75f240-fb62-4edb-a709-83e858b202c0.jpg""]","",""
"","4241","similarity","20","122902","0.0-6.0-14.0","5","[""img/0766/79767d11-b612-4e8a-9e4b-a8ac95bb6a54.jpg"",""img/0758/6cd8c362-ae2a-41eb-80a3-3a4f7ace1530.jpg""]","",""
"","2941","similarity","21","126848","0.0-6.0-15.0","5","[""img/0902/fbef27fa-ac83-4936-ab78-9d1c20a383e1.jpg"",""img/0860/5383b320-1518-4095-a58e-5cc1ae30b64c.jpg""]","",""
"","2860","similarity","22","130715","0.0-6.0-16.0","3","[""img/0769/1d8734c4-77ab-4165-9e71-5cfe672ff01c.jpg"",""img/0875/5a716432-c6ca-4b1c-955a-2b8ac25198ee.jpg""]","",""
"","2841","similarity","23","134559","0.0-6.0-17.0","3","[""img/0904/a8c3c7d2-9bcf-4347-9e03-8203adfc1fc5.jpg"",""img/0866/0207e9a2-7dbb-40b5-9459-b472aaeceb2a.jpg""]","",""
"","2952","similarity","24","138520","0.0-6.0-18.0","6","[""img/0875/2e13d160-eea1-416b-aff1-d37ab99ecc1d.jpg"",""img/0875/03c3c331-738b-4446-af92-3d7386b08c2e.jpg""]","",""
"","2391","similarity","25","141915","0.0-6.0-19.0","6","[""img/0758/b76ceca7-95ac-46e4-ac13-da02c8e93be9.jpg"",""img/0758/a085b443-b5d7-4cb2-9ad4-b9dab0fc23f1.jpg""]","",""
"","2287","similarity","26","145211","0.0-6.0-20.0","3","[""img/0902/c9c74d2d-9b82-42d7-a9d0-3b8ff67ff81e.jpg"",""img/0874/767f289c-9814-4496-803f-745cc8913d1f.jpg""]","",""
"","5123","similarity","27","151341","0.0-6.0-21.0","7","[""img/0764/b887d7c6-aa81-4637-af8e-05135757ac59.jpg"",""img/0769/da36e3f7-2337-434f-ab57-11822dd7eed7.jpg""]","",""
"","460","similarity","28","152808","0.0-6.0-22.0","4","[""img/0901/0f670aef-ac36-496d-8142-ee5fdb21dd82.jpg"",""img/0874/8cdb1c07-1c32-46d2-981c-3636560fa6e5.jpg""]","",""
"","3715","similarity","29","157532","0.0-6.0-23.0","3","[""img/0875/ebf7653f-ff45-4e9f-af58-2c042ab3cd2b.jpg"",""img/0903/8f7f9939-b8e6-433f-93dd-b362496c80a7.jpg""]","",""
"","3133","similarity","30","161673","0.0-6.0-24.0","6","[""img/0769/35364db7-e0d5-40ef-93dc-faf9dfb95136.jpg"",""img/0881/e046471a-35b4-4159-bbf7-3cfd201bef66.jpg""]","",""
"","3471","similarity","31","166152","0.0-6.0-25.0","2","[""img/0867/ac1797e4-8afc-48fe-b252-86d1defb1cca.jpg"",""img/0904/9d30eff1-46ef-4453-b11e-124ef8145c00.jpg""]","",""
"","3797","similarity","32","170959","0.0-6.0-26.0","2","[""img/0860/e8b8c51e-1834-4875-8b61-6c5bc9b178bd.jpg"",""img/0881/f62bdcd1-a4b7-4d48-83da-d9c9e01c8727.jpg""]","",""
"","2496","similarity","33","174462","0.0-6.0-27.0","6","[""img/0866/d266fece-59b3-46fa-b69f-96f6efb81b59.jpg"",""img/0866/bf14b5bd-fb55-47db-86b9-4f8aeb9a6dad.jpg""]","",""
"","4490","similarity","34","179958","0.0-6.0-28.0","3","[""img/0764/39a9fc7e-b863-432c-9374-de43983f31a5.jpg"",""img/0862/47ed5efd-4ec9-4b74-bb4e-a5f5cf0c3e7d.jpg""]","",""
"","3805","similarity","35","184770","0.0-6.0-29.0","3","[""img/0904/ba8e689e-9ca6-4608-a2a1-3b0940666ae6.jpg"",""img/0758/20497cbe-ddae-489e-86e2-ab06985ed07c.jpg""]","",""
"","4648","similarity","36","190421","0.0-6.0-30.0","5","[""img/0894/5a49e858-2850-4892-9a06-e9f0efb5f94d.jpg"",""img/0899/fd9efb43-701f-4cd6-baaa-4c38315f4bdc.jpg""]","",""
"","4260","similarity","37","195688","0.0-6.0-31.0","6","[""img/0860/99c589b9-9140-4d17-90c0-b344323edcda.jpg"",""img/0904/56e73f28-7e64-489b-a161-e6b1a063878d.jpg""]","",""
"","2489","similarity","38","199185","0.0-6.0-32.0","6","[""img/0874/a82926a3-0b43-4add-803c-d5f9ea7798ee.jpg"",""img/0881/7e822106-76f7-4b10-a805-14dc68b2cfaf.jpg""]","",""
"","3779","similarity","39","203968","0.0-6.0-33.0","5","[""img/0881/54ea8e77-c7e5-4197-b7fa-00b7020849a7.jpg"",""img/0899/565ccdd9-0933-4536-a625-3c0e25a713dd.jpg""]","",""
"","2938","similarity","40","207911","0.0-6.0-34.0","2","[""img/0866/8efcaa46-83ab-4dee-a35f-850402aa21ae.jpg"",""img/0862/d0ca4c78-fc35-46ed-bdcc-8e124283c53e.jpg""]","",""
"","4859","similarity","41","213777","0.0-6.0-35.0","2","[""img/0868/d6d1f30d-4323-435a-b194-7892521bc57e.jpg"",""img/0894/11674fa4-285d-44e2-939f-2228c6a64080.jpg""]","",""
"","3397","similarity","42","218180","0.0-6.0-36.0","6","[""img/0860/31ff6436-98bf-4652-bed2-40f627229568.jpg"",""img/0860/61fb959d-d4d9-4de4-9e4e-4fa62b4cfcd5.jpg""]","",""
"","3773","similarity","43","222959","0.0-6.0-37.0","2","[""img/0862/ee3b7bff-4a70-4e84-9bea-4a565e456acb.jpg"",""img/0864/c22faebd-9c53-47bc-ada3-b9a30c688e75.jpg""]","",""
"","2975","similarity","44","226940","0.0-6.0-38.0","1","[""img/0766/1865bfc9-2410-4765-a804-3ae4ba2393d0.jpg"",""img/0866/945c6710-d15b-4a5b-a8f6-69af0850357f.jpg""]","",""
"","3189","similarity","45","231136","0.0-6.0-39.0","5","[""img/0875/527ced51-8e53-4aab-ab05-86df219104c0.jpg"",""img/0898/b2732712-71c2-45d8-834f-2b2ed5504910.jpg""]","",""
"","4091","similarity","46","236235","0.0-6.0-40.0","5","[""img/0766/b84598d0-5b41-4841-88b0-b441b48289f5.jpg"",""img/0769/1ca58b80-2365-446d-9616-6c1719e6c46f.jpg""]","",""
"","2611","similarity","47","253897","0.0-6.0-41.0","1","[""img/0874/eba003b4-cdab-4eee-8bc3-f064c7d94165.jpg"",""img/0764/17b088f8-3053-4140-b544-d15654cc79ef.jpg""]","",""
"","4507","similarity","48","259410","0.0-6.0-42.0","3","[""img/0868/15dd6fd7-791e-4b53-b203-195d617521a4.jpg"",""img/0902/a6fb6dd5-696c-47ec-be7d-d7b88f1544f1.jpg""]","",""
"","3190","similarity","49","263610","0.0-6.0-43.0","1","[""img/0875/8521fd58-3b1e-4dc5-97ae-804edfa6734a.jpg"",""img/0899/f95cbdb4-f804-4f5d-ad76-373ad343e658.jpg""]","",""
"","2950","similarity","50","267569","0.0-6.0-44.0","1","[""img/0866/a15b02be-11bb-43e3-b0e0-ecc3bd7dfc49.jpg"",""img/0860/702bd09d-df3a-40aa-a267-5f04474305b5.jpg""]","",""
"","3772","similarity","51","272349","0.0-6.0-45.0","2","[""img/0766/d5d38751-8fa5-476f-93e9-86ed2d9045ef.jpg"",""img/0903/365f176c-25a4-4973-bd3c-279bf1b39476.jpg""]","",""
"","2527","similarity","52","275884","0.0-6.0-46.0","5","[""img/0901/b9141736-3041-4385-a586-b1fe911c76a5.jpg"",""img/0904/0d17b811-063e-416e-a23c-3b3cfa4fcce5.jpg""]","",""
"","3250","similarity","53","280140","0.0-6.0-47.0","4","[""img/0758/e38fd80d-18d0-42f3-b848-f930788e8bd7.jpg"",""img/0902/2db723b6-130f-454c-8c8d-88829edbcd65.jpg""]","",""
"","2696","similarity","54","283846","0.0-6.0-48.0","7","[""img/0764/f990b2e8-ecee-481e-be7c-0239fce350e2.jpg"",""img/0764/a3226bc4-dcc3-4608-bde8-1414d685ce5c.jpg""]","",""
"","2963","similarity","55","287818","0.0-6.0-49.0","2","[""img/0866/be24ab58-230e-4db8-9f45-ff04c9aec6bb.jpg"",""img/0902/0db94c50-f1fb-4091-953c-29ca0466bee2.jpg""]","",""
"","2958","similarity","56","291781","0.0-6.0-50.0","7","[""img/0764/6c7fe363-2d37-418f-9e5e-a3273af5d4fb.jpg"",""img/0758/67c0be2f-9e91-48b3-8219-70ac0a1802fa.jpg""]","",""
"","3484","similarity","57","296274","0.0-6.0-51.0","5","[""img/0898/c3cecf20-f7fd-45fa-97d0-dc0a63e8d6c0.jpg"",""img/0894/661b9f9f-4bde-487a-b1ed-87085fde6948.jpg""]","",""
"","2782","similarity","58","300062","0.0-6.0-52.0","7","[""img/0875/e7e66b13-b573-431e-b85e-288ce04a35a3.jpg"",""img/0866/23a224f3-2012-4fc8-8e0f-3c36f8de27fd.jpg""]","",""
"","5512","similarity","59","306578","0.0-6.0-53.0","6","[""img/0904/24fc38fe-842c-4831-ad8a-b1de5c25c0a8.jpg"",""img/0904/60d1a521-edf7-4696-9263-f21ac0e62a01.jpg""]","",""
"","2999","similarity","60","310586","0.0-6.0-54.0","7","[""img/0769/387a9744-d6a7-42b8-bab8-33007ec434aa.jpg"",""img/0769/057eb0a0-aa5b-40c7-9852-21444f68d767.jpg""]","",""
"","4315","similarity","61","315909","0.0-6.0-55.0","1","[""img/0898/40f99fb2-64d2-4e72-8a7f-a1cf60741e69.jpg"",""img/0758/61d64021-9214-4951-bdf8-f871f9827cf9.jpg""]","",""
"","2384","similarity","62","319300","0.0-6.0-56.0","4","[""img/0769/9ea9ceb6-049e-4ad9-be8f-00645cd35803.jpg"",""img/0902/07437a16-3d0f-4a5c-89ec-36d0efa4b3b8.jpg""]","",""
"","3009","similarity","63","323314","0.0-6.0-57.0","3","[""img/0864/4bd81bc6-c13d-46df-95a9-485886dc7c1b.jpg"",""img/0881/84397291-bc14-4fbf-90e8-241e486ab0fe.jpg""]","",""
"","2257","similarity","64","326576","0.0-6.0-58.0","1","[""img/0758/d41c06bf-ebaf-454b-91c6-1a17f917b659.jpg"",""img/0868/4a8a45ed-2c4f-421b-9564-409a33ecd26c.jpg""]","",""
"","2009","similarity","65","329591","0.0-6.0-59.0","4","[""img/0862/92f0146c-20c4-482e-aef5-adb693790338.jpg"",""img/0769/3adfa417-3b90-4aab-b437-5eaa474189cb.jpg""]","",""
"","2708","similarity","66","333305","0.0-6.0-60.0","3","[""img/0764/3297a811-ea8b-4d74-9547-59cecab7293a.jpg"",""img/0903/b0df4094-a3be-4b5b-81bd-8d260f13f61b.jpg""]","",""
"","3351","similarity","67","337662","0.0-6.0-61.0","6","[""img/0899/ddf96ade-692e-4602-bd22-dedbb46401bc.jpg"",""img/0899/57476fed-5962-4272-8fc9-b317bb777b54.jpg""]","",""
"","3462","similarity","68","342129","0.0-6.0-62.0","6","[""img/0860/71e1aad0-2cdf-43bb-94a4-a8c016997c30.jpg"",""img/0875/34132396-d896-4c2d-8087-646dd867e769.jpg""]","",""
"","2606","similarity","69","345745","0.0-6.0-63.0","1","[""img/0868/293079b8-7e0c-4afd-a390-1e5d35fe3ded.jpg"",""img/0874/93d1f8dc-acf2-4f03-bd8d-8ec35df276ed.jpg""]","",""
"","3052","similarity","70","349803","0.0-6.0-64.0","4","[""img/0758/a709631e-3705-4725-ac40-f0d916924f08.jpg"",""img/0862/ba89835a-408c-480b-8594-ed4ffa97eb5c.jpg""]","",""
"","2825","similarity","71","353634","0.0-6.0-65.0","4","[""img/0904/9b3568cc-3cf7-42be-9df3-fdafde7a58b8.jpg"",""img/0898/08c72dac-f8ad-407a-9ce6-8c9a5d679c3a.jpg""]","",""
"","4321","similarity","72","358964","0.0-6.0-66.0","2","[""img/0881/44e09805-5a25-4f17-a716-4ad4a331b174.jpg"",""img/0866/386235d2-6857-41e7-88a8-25cfc3430025.jpg""]","",""
"","2385","similarity","73","362357","0.0-6.0-67.0","3","[""img/0867/12264664-1860-46df-8c21-162b9817cdda.jpg"",""img/0898/a8f16b02-e19f-423b-86c3-a36562ae1f9b.jpg""]","",""
"","3379","similarity","74","366741","0.0-6.0-68.0","6","[""img/0902/168ebd47-9e82-4ab7-a18b-c3da85072db8.jpg"",""img/0764/c80b3e06-2ee3-4326-9678-340607eb5348.jpg""]","",""
"","3678","similarity","75","371428","0.0-6.0-69.0","6","[""img/0875/d59ff733-eaff-4ee2-9443-06954dd0bcb6.jpg"",""img/0867/179ab87a-8eac-4c52-a41f-2e48e3120f09.jpg""]","",""
"","1250","similarity","76","373681","0.0-6.0-70.0","4","[""img/0766/535849cc-ff5d-4df9-8f31-0ce94a97d571.jpg"",""img/0764/29072395-f595-4e3c-83d3-ff87010039fa.jpg""]","",""
"","3636","similarity","77","378323","0.0-6.0-71.0","3","[""img/0894/5c7677b0-a4f1-479e-b274-7822c415175a.jpg"",""img/0867/85a96c62-548f-4994-9553-819e03c3135a.jpg""]","",""
"","3364","similarity","78","382695","0.0-6.0-72.0","3","[""img/0875/90da8d75-108a-44ad-b999-e21fee3860d3.jpg"",""img/0764/b328441c-f81c-486c-9eae-b947c70ba7cd.jpg""]","",""
"","3153","similarity","79","386855","0.0-6.0-73.0","5","[""img/0867/cc72ed48-7704-422c-86d6-467a1145287a.jpg"",""img/0866/07c9c966-3c8d-40e7-8128-92b2acbaed5d.jpg""]","",""
