"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","sim_score","stimulus","responses","answer"
"[{""page_index"":0,""viewing_time"":17584}]","17593","instructions","0","17599","0.0-0.0","","","",""
"","5909","similarity_demo","1","24611","0.0-1.0","5","[""img/866.jpg"",""img/868.jpg""]","",""
"[{""page_index"":0,""viewing_time"":12258}]","12261","instructions","2","37861","0.0-2.0","","","",""
"","3860","similarity_demo","3","42781","0.0-3.0","1","[""img/766.jpg"",""img/867.jpg""]","",""
"[{""page_index"":0,""viewing_time"":7159}]","7168","instructions","4","50953","0.0-4.0","","","",""
"[{""page_index"":0,""viewing_time"":431097}]","431111","instructions","5","483064","0.0-5.0","","","",""
"","4190","similarity","6","488387","0.0-6.0-0.0","1","[""img/0868/4a8a45ed-2c4f-421b-9564-409a33ecd26c.jpg"",""img/0901/da4fe30f-d12a-491e-96a2-5ab8ebaadd09.jpg""]","",""
"","4045","similarity","7","493492","0.0-6.0-1.0","1","[""img/0769/48a1144d-fbda-4809-991b-fc8424a32ee4.jpg"",""img/0867/6e19c858-b606-45b2-a4c6-910a73f1d82c.jpg""]","",""
"","5303","similarity","8","499836","0.0-6.0-2.0","2","[""img/0766/d14acac4-7db1-4b07-8f8f-302437326fc0.jpg"",""img/0898/01bfe666-3510-4fc7-964f-d00d28732dc8.jpg""]","",""
"","3791","similarity","9","504681","0.0-6.0-3.0","1","[""img/0902/31abfa33-7cdb-44ad-968e-9f7b324d577a.jpg"",""img/0881/adc02f34-ce97-4aef-850f-00519df06fd7.jpg""]","",""
"","4972","similarity","10","510704","0.0-6.0-4.0","7","[""img/0894/661b9f9f-4bde-487a-b1ed-87085fde6948.jpg"",""img/0894/bd34223a-2f66-4e16-9d18-193a746b69ff.jpg""]","",""
"","3735","similarity","11","515470","0.0-6.0-5.0","1","[""img/0874/767f289c-9814-4496-803f-745cc8913d1f.jpg"",""img/0899/06b0fc99-0581-461a-9913-d1a5a941ac61.jpg""]","",""
"","6103","similarity","12","522600","0.0-6.0-6.0","5","[""img/0904/4d7d70a3-9477-4921-bda0-f9531d0a5c5b.jpg"",""img/0764/d7c215ab-ea9a-45be-8d5f-417d5b9a8a17.jpg""]","",""
"","3780","similarity","13","527437","0.0-6.0-7.0","4","[""img/0899/f95cbdb4-f804-4f5d-ad76-373ad343e658.jpg"",""img/0898/0af304a2-6a7a-4082-ab7c-4450cd08cc58.jpg""]","",""
"","3022","similarity","14","531496","0.0-6.0-8.0","1","[""img/0874/2c9464dd-8a23-4baa-ac94-1ba3af5c15cc.jpg"",""img/0903/c708d08f-a108-4e04-8288-c3fcf6375db4.jpg""]","",""
"","4240","similarity","15","536789","0.0-6.0-9.0","5","[""img/0881/e6746727-7f89-47ec-b939-d98abe78372d.jpg"",""img/0758/821c68d3-5cb0-4eae-8659-30e6263fca39.jpg""]","",""
"","3428","similarity","16","541280","0.0-6.0-10.0","4","[""img/0898/68476bbb-34a1-42d9-8bc1-deab783d4489.jpg"",""img/0901/4f9cffe0-c0be-4d7f-bacd-9d51efd19b4a.jpg""]","",""
"","5265","similarity","17","547598","0.0-6.0-11.0","4","[""img/0903/36e4ab1f-caa9-40b3-8616-faada076df94.jpg"",""img/0769/11518cb3-13ea-4dd0-890c-30cfab728ade.jpg""]","",""
"","3647","similarity","18","552294","0.0-6.0-12.0","1","[""img/0764/e42c1dc9-7831-4995-be19-7ca7b4d141fc.jpg"",""img/0868/d6d1f30d-4323-435a-b194-7892521bc57e.jpg""]","",""
"","4407","similarity","19","557731","0.0-6.0-13.0","1","[""img/0867/50a1b60e-3a29-44bf-b606-d4bd3746fea9.jpg"",""img/0903/ea75f240-fb62-4edb-a709-83e858b202c0.jpg""]","",""
"","2749","similarity","20","561545","0.0-6.0-14.0","1","[""img/0766/0bf3793e-c353-45e5-ac6f-753f5f484e10.jpg"",""img/0758/a085b443-b5d7-4cb2-9ad4-b9dab0fc23f1.jpg""]","",""
"","3654","similarity","21","566234","0.0-6.0-15.0","1","[""img/0902/418b716e-63e5-4c77-93e9-95b1f5a3ddf0.jpg"",""img/0860/c47fdead-eb02-4989-b078-26f4852f44fe.jpg""]","",""
