"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","sim_score","stimulus","responses","answer"
"[{""page_index"":0,""viewing_time"":18523}]","18524","instructions","0","18525","0.0-0.0","","","",""
"","16186","similarity_demo","1","35718","0.0-1.0","3","[""img/bluejay1.jpg"",""img/bluejay2.jpg""]","",""
"[{""page_index"":0,""viewing_time"":16853}]","16853","instructions","2","53571","0.0-2.0","","","",""
"","7838","similarity_demo","3","62413","0.0-3.0","2","[""img/bluejay1.jpg"",""img/cardinal1.jpg""]","",""
"[{""page_index"":0,""viewing_time"":6878}]","6879","instructions","4","70292","0.0-4.0","","","",""
"[{""page_index"":0,""viewing_time"":19780}]","19781","instructions","5","91073","0.0-5.0","","","",""
"","6237","similarity","6","98315","0.0-6.0-0.0","3","[""img/0868/6a28c3b0-3d76-498a-9fb7-ddafc665eca8.jpg"",""img/0894/133a1636-d123-4893-873c-1718050f832a.jpg""]","",""
"","4805","similarity","7","104122","0.0-6.0-1.0","3","[""img/0898/40f99fb2-64d2-4e72-8a7f-a1cf60741e69.jpg"",""img/0758/7fba58df-2a7a-4b76-8a8f-62739f97f271.jpg""]","",""
"","5283","similarity","8","110410","0.0-6.0-2.0","5","[""img/0903/3e9ee8a5-eb66-47f5-8973-8a5af1ddc87e.jpg"",""img/0894/5a49e858-2850-4892-9a06-e9f0efb5f94d.jpg""]","",""
"","5741","similarity","9","117155","0.0-6.0-3.0","6","[""img/0881/7e822106-76f7-4b10-a805-14dc68b2cfaf.jpg"",""img/0766/f5f78e4e-d88f-4866-951a-118ba9fec4d0.jpg""]","",""
"","5268","similarity","10","123426","0.0-6.0-4.0","3","[""img/0864/6f631579-acf1-415c-a42c-1207f62a8d99.jpg"",""img/0860/702bd09d-df3a-40aa-a267-5f04474305b5.jpg""]","",""
"","4853","similarity","11","129283","0.0-6.0-5.0","5","[""img/0902/d2c34af0-8c50-437d-8cc3-619195a3e8ba.jpg"",""img/0899/565ccdd9-0933-4536-a625-3c0e25a713dd.jpg""]","",""
"","6628","similarity","12","136915","0.0-6.0-6.0","2","[""img/0868/4a8a45ed-2c4f-421b-9564-409a33ecd26c.jpg"",""img/0769/91acb237-65a3-4d0b-9748-af5c7b83d3c7.jpg""]","",""
"","5539","similarity","13","143460","0.0-6.0-7.0","2","[""img/0764/55b3fab1-b809-4d38-a461-3f40ce062f52.jpg"",""img/0901/8bb79e82-9c43-4b6f-a655-40655519598b.jpg""]","",""
"","5442","similarity","14","149908","0.0-6.0-8.0","2","[""img/0881/f62bdcd1-a4b7-4d48-83da-d9c9e01c8727.jpg"",""img/0866/620cd1aa-0800-4414-8f6e-90342e7a99ad.jpg""]","",""
"","3521","similarity","15","154435","0.0-6.0-9.0","1","[""img/0867/075e0f95-856b-4cbb-acf5-092393aaf04e.jpg"",""img/0899/f58b8d2f-b19d-4b59-8b94-8834be92e4ba.jpg""]","",""
"","3838","similarity","16","159275","0.0-6.0-10.0","3","[""img/0875/a4935837-7d3c-4df6-88c1-36a94d4991ca.jpg"",""img/0766/af3be95e-e52e-4fae-899b-0ff02ec340aa.jpg""]","",""
"","4965","similarity","17","165244","0.0-6.0-11.0","3","[""img/0901/04a53755-6da5-44d4-a7a6-48a6bc0a2280.jpg"",""img/0875/f87b67d7-c33e-40d1-b281-248c4be1cb6e.jpg""]","",""
"","6116","similarity","18","172364","0.0-6.0-12.0","3","[""img/0902/3b243e54-0803-4c29-af42-4037c2118495.jpg"",""img/0860/71e1aad0-2cdf-43bb-94a4-a8c016997c30.jpg""]","",""
"","4116","similarity","19","177484","0.0-6.0-13.0","3","[""img/0874/1016b306-087c-4afc-aa08-fa527b28dc76.jpg"",""img/0867/ac1797e4-8afc-48fe-b252-86d1defb1cca.jpg""]","",""
"","4669","similarity","20","183155","0.0-6.0-14.0","5","[""img/0904/a8c3c7d2-9bcf-4347-9e03-8203adfc1fc5.jpg"",""img/0866/8efcaa46-83ab-4dee-a35f-850402aa21ae.jpg""]","",""
